"","SurveyID","m1_alpha","m1_biomass","B20","m2_fish_alpha","m2_invert_alpha","FG_richness","biomass","CTI","urchin_abundance"
"12266","R2001494",37,133.921674229968,71.81357793363,NA,NA,29,18.02884131721,19.7092153199248,NA
"12267","R2001495",32,55.683715418306,44.6714975583,NA,NA,24,33.28027024221,19.712662750515,NA
"12268","R2001496",30,14.063043664266,6.7595692368,NA,NA,25,8.30806365868,19.5324903337854,NA
"12269","R2001497",23,31.3332890229,19.1780930941,NA,NA,21,17.684877899408,20.1636209895643,NA
"12270","R2001498",28,104.920718503047,24.4438298665,NA,NA,22,3.19578365244,19.2801703243413,NA
"12271","R2001499",29,305.35358674285,67.02809221346,NA,NA,23,9.91302074002,19.6663915285358,NA
"12272","R2001500",21,184.58022011434,21.3079381992,NA,NA,16,1.79654009992,19.100705072475,NA
"12273","R2001501",31,375.198539166472,274.6171454834,NA,NA,27,194.63558288756,19.7732135006721,NA
"12274","R2001502",27,330.55992562948,198.5303726984,NA,NA,23,120.16845577158,19.3152773331226,NA
"12275","R2001503",29,128.13915367259,104.8984494642,NA,NA,22,67.73444214753,19.4595906253082,NA
"12276","R2001504",31,75.891772098456,43.643799672,NA,NA,23,23.865246510632,19.6715698041793,NA
"12277","R2001505",26,90.734896614838,10.3049748308,NA,NA,22,3.78594136012,19.5299005396438,NA
"12278","R2001506",35,51.087351795226,15.11312387126,NA,NA,30,4.768358838096,19.0166325191743,NA
"12279","R2001507",27,87.335971459206,7.8541802062,NA,NA,22,2.50169750444,19.5630283382149,NA
"12280","R2001508",16,45.82060426147,8.460516811,NA,NA,14,2.6531438792,19.4974133270901,NA
"12281","R2001509",22,188.603327415678,10.1935961833,NA,NA,20,9.656997441598,19.3714210576379,NA
"12282","R2001510",13,63.18559943282,11.1722758792,NA,NA,12,10.07615870111,19.7530656507729,NA
"12283","R2001511",18,60.86808258372,21.082432237,NA,NA,16,8.85872244241,19.5830214967792,NA
"12284","R2001512",20,84.71247537666,39.7151405602,NA,NA,18,7.86391140862,19.2107810479005,NA
"12285","R2001513",35,35.992800446576,21.0112992907,NA,NA,26,12.074788265513,19.1449701605114,NA
"12286","R2001514",21,36.314790485855,28.4155395911,NA,NA,17,14.57767739131,19.1667204349433,NA
"12287","R2001515",25,14.715704603173,5.3389916631,NA,NA,21,4.22014437463,19.4592091617465,NA
"12288","R2001516",21,25.95927382477,7.3825449102,NA,NA,15,4.60031863902,19.6083187161014,NA
"12289","R2001517",33,57.151018794391,11.6621690539,NA,NA,27,6.664501420746,19.5425665171986,NA
"12290","R2001518",24,30.17276100296,12.4771342398,NA,NA,19,6.14691719676,19.4568241829148,NA
"12291","R2001519",22,83.273457140747,4.0180425444,NA,NA,19,1.94291012586,19.4021631903235,NA
"12292","R2001520",17,204.941208116287,37.1943435234,NA,NA,15,3.6098789386,19.5354269340243,NA
"12293","R2001521",29,705.705840866218,49.6154882638,NA,NA,26,9.988926726052,19.6157116788402,NA
"12294","R2001522",19,340.193121060098,21.3143079722,NA,NA,18,8.1166125878,19.6486956105666,NA
"12295","R2001523",14,259.54504590226,3.582183014,NA,NA,14,17.5908816348,19.8088094785657,NA
"12296","R2001524",21,707.05094393044,215.52192579506,NA,NA,21,24.48375536368,19.5094184977106,NA
"12297","R2001525",26,361.72239865236,26.09617922726,NA,NA,23,17.0408818052,19.3367270657022,NA
"12298","R2001526",23,150.709656928454,132.3202735456,NA,NA,17,14.9974932574,18.9509836929997,NA
"12299","R2001527",26,65.115840561402,11.9570523732,NA,NA,22,8.274707392676,19.1822354560974,NA
"12300","R2001528",24,107.482865670006,22.7961202876,NA,NA,22,7.80707587276,19.3350081169494,NA
"12301","R2001529",21,64.603048895256,12.51392328386,NA,NA,17,8.64577666258,19.5531707493397,NA
"12302","R2001530",22,217.97872228963,12.9141187864,NA,NA,20,9.42851920692,19.217436195431,NA
"12303","R2001531",8,95.34663937144,33.3273746076,NA,NA,8,28.72141668916,19.4366254653211,NA
"12304","R2001532",19,157.55429752206,46.1505543784,NA,NA,19,47.72782052052,19.3156628795292,NA
"12305","R2001533",24,264.64602162322,49.1785047724,NA,NA,21,38.655180859576,19.3339924827643,NA
"12306","R2001534",20,48.214086129861,42.700564102,NA,NA,17,38.92572665498,19.5026425496346,NA
"12307","R2001535",26,71.453044320805,24.7529051414,NA,NA,23,21.00453829249,19.2955959143582,NA
"12308","R2001536",28,32.465114941946,18.5102991941,NA,NA,24,7.91988798402,19.4516644332937,NA
"12309","R2001537",25,105.420971006329,55.2551015549,NA,NA,23,27.3737528503,19.2287666503477,NA
"12310","R2001538",33,103.260454163859,58.6009217062,NA,NA,26,9.58241486212,19.2941769147409,NA
"12311","R2001539",18,153.806066366211,85.7244237346,NA,NA,15,3.06097484986,19.6025334122204,NA
"12312","R2001540",17,61.19120867856,11.47199555482,NA,NA,14,8.37239344986,19.5783958490478,NA
"12313","R2001541",23,138.123416062302,83.8263815424,NA,NA,19,9.5184020387,19.5023276934564,NA
"12314","R2001542",30,75.685028509644,48.5252377126,NA,NA,23,34.72879680664,19.4318333313578,NA
"12315","R2001543",17,113.2296565542,41.67043650586,NA,NA,14,20.82337414516,19.2335911233874,NA
"12316","R2001544",28,396.89997184684,130.1907717024,NA,NA,24,60.39366988052,19.2486835155699,NA
"12317","R2001545",31,324.878158276804,249.241675574,NA,NA,24,62.1417350402,19.3295490313613,NA
"12318","R2001546",12,13.127553237484,7.5307377822,NA,NA,11,6.289533362,19.3665708579116,NA
"12319","R2001547",20,29.523498158537,12.3631382686,NA,NA,17,8.9022308025,19.3514372727627,NA
"12320","R2001548",11,12.820480851381,3.3058611155,NA,NA,10,2.87547376831,19.7971747689198,NA
"12321","R2001549",23,29.065082139136,18.2583511254,NA,NA,20,8.19303739488,19.5362137080645,NA
"12322","R2001550",25,30.10990993366,17.5050597329,NA,NA,22,8.38289543638,19.3005995532907,NA
"12323","R2001551",28,35.137700560693,28.652086023,NA,NA,24,16.73617305811,19.2208490920426,NA
"12324","R2001552",34,22.95250991655,16.3261220282,NA,NA,29,2.838572523184,19.0502047433789,NA
"12325","R2001553",33,76.562600533701,19.2562150308,NA,NA,29,2.376814952718,19.1911900818323,NA
"12326","R2001554",14,16.019828704396,8.5388001361,NA,NA,10,0.153596223946,19.5323246671514,NA
"12327","R2001555",20,9.084215520159,1.7971265332,NA,NA,17,1.034297863736,19.7098473024752,NA
"12328","R2001556",14,7.148920461201,1.720001131,NA,NA,10,NA,19.2787816597431,NA
"12329","R2001557",27,65.217766362368,26.3698237835,NA,NA,20,2.546306327194,19.2739007425971,NA
"12330","R2001558",18,27.27660069832,1.5451231788,NA,NA,12,1.51334546612,19.2590476154622,NA
"12331","R2001559",7,68.53644765762,1.9342778342,NA,NA,7,NA,19.3931364021007,NA
"12332","R2001560",21,192.228181063692,17.5568610872,NA,NA,18,5.29447536376,19.4501181104916,NA
"12333","R2001561",19,129.62339556956,17.5487437484,NA,NA,17,2.26792656904,19.1036927056511,NA
"12334","R2001562",32,137.49377813287,62.5763588687,NA,NA,26,8.839912528881,19.2509083499069,NA
"12335","R2001563",19,30.985066574216,6.5305013184,NA,NA,15,4.576572840008,19.7109032842927,NA
"12336","R2001564",26,38.523511096727,11.4220092464,NA,NA,20,2.0177387776,19.6156205046138,NA
"12337","R2001565",32,138.640891600583,73.9392087132,NA,NA,25,18.50895908407,19.8506620604774,NA
"12338","R2001566",21,181.865889952472,54.0924234176,NA,NA,19,40.09244855096,19.2899414632284,NA
"12339","R2001567",22,26.291350676178,16.4769387188,NA,NA,18,9.041900003986,19.1060420368605,NA
"12340","R2001568",26,105.598385381922,52.697626255,NA,NA,20,41.450749152736,19.6472607213541,NA
"12341","R2001569",18,47.710786573764,24.3513727472,NA,NA,16,7.136672281938,19.3062911576499,NA
"12342","R2001570",29,276.01678986796,210.137564338614,NA,NA,23,49.45954457854,19.8754780300827,NA
"12343","R2001571",31,103.220586659912,75.2363742946,NA,NA,22,48.916304951138,19.2713670954429,NA
"12344","R2001572",26,259.49208661264,170.0876951228,NA,NA,23,14.69027039932,19.3404829818733,NA
"12345","R2001573",39,681.300177889718,343.51033110766,NA,NA,33,35.70530328178,19.6351283664592,NA
"12346","R2001574",20,224.589067137168,108.652572741,NA,NA,18,5.8256572392,20.064825146312,NA
"12347","R2001575",25,27.591059907308,18.942461999,NA,NA,18,9.56535835014,19.5074714209381,NA
"12348","R2001576",30,165.108158478184,97.6516510222,NA,NA,22,25.43358432652,19.2927839863798,NA
"12349","R2001577",19,180.788204981491,130.7656962104,NA,NA,17,12.52470071611,19.0663410969687,NA
"12350","R2001578",27,134.6106787722,86.2173090064,NA,NA,21,15.55481387814,19.4641747769712,NA
"12351","R2001579",21,140.983186536702,92.9036764294,NA,NA,18,16.334967054114,19.7057875234585,NA
"12352","R2001580",15,42.99027218773,30.6081251166,NA,NA,13,10.62591367332,19.6289187797064,NA
"12353","R2001581",19,160.321717669828,125.6702474158,NA,NA,16,22.762356179052,19.6730872201211,NA
"12354","R2001582",18,24.73945883842,14.6312858172,NA,NA,15,8.477658328932,19.202916093777,NA
"12355","R2001583",25,936.263842127118,220.8354038523,NA,NA,20,43.795943495352,19.3273255670324,NA
"12356","R2001584",27,650.371033570125,440.029907061,NA,NA,23,89.991209942748,18.9222836633812,NA
"12357","R2001585",22,312.749725935561,107.2591748475,NA,NA,18,70.30842688542,19.2949044392964,NA
"12358","R2001586",22,56.91615325856,47.2412055087,NA,NA,19,24.16018315109,19.1871313166829,NA
"12359","R2001587",13,49.333418006444,33.2695765401,NA,NA,11,18.670122733,18.8497859898263,NA
"12360","R2001588",12,39.28919472657,26.8933696535,NA,NA,13,16.8703279153,18.6439261237873,NA
"12361","R2001590",29,131.974680083736,32.9273451772,NA,NA,23,6.98781141372,19.5479078764347,NA
"12362","R2001591",8,25.331650005895,0.9969466425,NA,NA,8,0.549002414348,20.1680655977699,NA
"12363","R2001592",22,28.589529906574,0.5444215918,NA,NA,19,4.25628490148,21.8379723708509,NA
"12364","R2001593",19,10.144379337392,5.3086997926,NA,NA,16,4.200794568676,22.0634606270211,NA
"12365","R2001594",36,85.621056962966,72.2791939458,NA,NA,31,8.107957038624,21.7818205299895,NA
"12366","R2001595",28,62.517194009366,29.4012925178,NA,NA,25,29.3832626383,21.9825491766164,NA
"12367","R2001596",28,39.785716369988,23.1272911922,NA,NA,24,21.64235185922,21.9834140475773,NA
"12368","R2001597",17,15.485199792303,7.7826781296,NA,NA,15,5.963282206814,21.5519152699962,NA
"12369","R2001598",22,83.345371209398,32.5767599949,NA,NA,20,20.3107900702,21.0123994052388,NA
"12370","R2001599",29,141.074821396376,117.1247075281,NA,NA,26,119.40444557274,23.0463418688677,NA
"12371","R2001600",28,119.810700630931,51.3402911039,NA,NA,23,43.1845108008,21.6800911974898,NA
"12372","R2001601",26,157.491196788713,87.4752239191,NA,NA,21,64.720850788144,22.6668944858668,NA
"12373","R2001602",15,28.996384936737,20.3140945591,NA,NA,13,11.8117019567,21.6903698763571,NA
"12374","R2001603",22,312.962419659006,307.7646795894,NA,NA,18,310.00202870755,23.7083169209234,NA
"12375","R2001604",21,159.499640135728,120.3291568657,NA,NA,19,112.653067774,22.5322244523047,NA
"12376","R2001605",29,25.213411390943,16.4110977754,NA,NA,26,1.75400342047,21.8744698997682,NA
"12377","R2001606",24,35.043488751705,7.2367567889,NA,NA,21,4.71477102728,21.0127229454597,NA
"12378","R2001607",23,84.830612079891,1.1673521602,NA,NA,19,4.2558864835,22.5546262153652,NA
"12379","R2001608",30,98.7011085912,21.67699514154,NA,NA,24,19.9067252025,22.3076441503453,NA
"12380","R2001609",27,41.670794848217,3.4803551559,NA,NA,22,2.389089344523,22.303802158596,NA
"12381","R2001610",16,40.582084590576,0.2059225802,NA,NA,14,3.217255115648,21.7808492283919,NA
"12382","R2001611",21,32.373186480948,1.971375392,NA,NA,17,6.001910079328,21.7555079155507,NA
"12383","R2001612",17,145.847118234606,83.3105178206,NA,NA,15,17.05326807594,22.041662021956,NA
"12384","R2001613",13,59.25066961184,7.4519457056,NA,NA,13,5.67544899484,21.3025754793779,NA
"12385","R2001614",19,127.415132622438,18.3227003536,NA,NA,17,26.2054134168,21.896263882941,NA
"12386","R2001615",23,97.55126728899,24.88042187548,NA,NA,19,18.124088332982,22.3073876702543,NA
"12387","R2001616",12,485.734026902318,469.3692448676,NA,NA,11,470.82520242002,21.9254485415083,NA
"12388","R2001617",13,535.7736863438,525.0153230472,NA,NA,12,525.2177533377,22.0473861333504,NA
"12389","R2001618",14,73.83815508073,56.2082045186,NA,NA,12,58.407719548328,21.3160834513972,NA
"12390","R2001619",19,206.962272917652,158.47421792462,NA,NA,17,137.0475572198,21.5396312969926,NA
"12391","R2001620",16,83.900744306236,75.6171603308,NA,NA,13,57.0264095967,22.8923817517508,NA
"12392","R2001621",19,18.943043510136,5.8896576966,NA,NA,16,13.677227060598,23.8165163988135,NA
"12393","R2001622",33,218.052600601654,167.9043628278,NA,NA,29,151.0280599315,22.8409634660812,NA
"12394","R2001623",19,65.585974353662,48.1324256284,NA,NA,17,48.43576255162,23.3269002959281,NA
"12395","R2001624",17,24.933317764886,7.2760596068,NA,NA,15,9.17062965748,22.8208773175066,NA
"12396","R2001625",23,184.144745376784,9.4239945091,NA,NA,20,7.98530274883,22.3091568871116,NA
"12397","R2001626",32,88.171967804493,63.09049777731,NA,NA,25,30.5446527734,22.3570105037913,NA
"12398","R2001627",16,10.765936822054,0.1398826497,NA,NA,15,1.27666834861,21.8872201043192,NA
"12399","R2001628",40,71.970241263276,38.4366388196,NA,NA,31,34.57831431776,22.8043614038703,NA
"12400","R2001629",18,12.967831465726,4.4839068756,NA,NA,16,2.20818246138,21.9249654482577,NA
"12401","R2001631",21,263.16895580269,256.8645857139,NA,NA,18,254.9268242697,23.1139763005925,NA
"12402","R2001632",23,22.67585656952,4.8357507481,NA,NA,20,12.1907427048,23.0937571823057,NA
"12403","R2001633",23,17.980304448865,2.82628727054,NA,NA,20,9.67785400052,23.1862025978093,NA
"12404","R2001634",26,12.639124689051,6.68758179048,NA,NA,23,7.70501891076,23.2657451891889,NA
"12405","R2001635",13,19.072604606554,7.02646343,NA,NA,13,12.1358573968,23.6837144481998,NA
"12406","R2001636",32,46.241927395054,30.9937925538,NA,NA,28,21.24979702805,22.1326443471627,NA
"12407","R2001637",23,15.339629496948,5.5255057222,NA,NA,21,4.179507624,22.312884184983,NA
"12408","R2001638",26,30.211206659318,15.8258624144,NA,NA,21,15.068193341828,22.3276694025802,NA
"12409","R2001639",21,99.247649089542,84.3696394962,NA,NA,20,69.482769478486,21.8227556356215,NA
"12410","R2001640",21,84.06852420553,70.0800168376,NA,NA,21,75.806160695056,23.2338362684528,NA
"12411","R2001641",21,137.397530118168,14.8023433142,NA,NA,21,10.126976668348,21.9067050190714,NA
"12412","R2001642",29,11.646719708022,6.1210602524,NA,NA,26,8.657744201244,22.6903225224943,NA
"12413","R2001643",16,25.295720461317,2.3581551836,NA,NA,16,2.32440673094,21.1040055923864,NA
"12414","R2001644",26,298.86008056384,19.9017348929,NA,NA,24,6.5323558676,21.3619046715165,NA
"12415","R2001645",28,40.149944154621,27.4454528467,NA,NA,25,22.31000029094,21.9594297254249,NA
"12416","R2001646",17,38.753098691982,2.530058132,NA,NA,14,1.99604640935,21.3316522951635,NA
"12417","R2001647",23,15.429608965986,6.6383937973,NA,NA,20,12.056829171937,22.9701076019357,NA
"12418","R2001648",21,8.692619321123,1.8231307978,NA,NA,20,5.729474899076,23.1329890522017,NA
"12419","R2001649",15,13.676052246787,5.1855732996,NA,NA,13,9.82301622454,22.8415118363372,NA
"12420","R2001650",24,25.497377541134,15.2123246803,NA,NA,22,13.648707425734,22.7865119116873,NA
"12421","R2001651",16,10.769911514899,5.2875533868,NA,NA,13,8.885471157014,23.1508539331572,NA
"12422","R2001652",32,44.581653184612,23.1587496222,NA,NA,25,8.551386924664,22.1231875561587,NA
"12423","R2001653",26,22.332674613706,8.9137508762,NA,NA,23,9.84133371024,23.4489970325953,NA
"12424","R2001654",19,31.687208384934,18.43707567071,NA,NA,17,12.133617087,22.7527780180228,NA
"12425","R2001655",20,27.828120007992,14.9911755776,NA,NA,18,4.774043146727,22.1355516691434,NA
"12426","R2001656",23,30.588537389597,21.2003859297,NA,NA,20,13.21966036143,21.0066182149582,NA
"12427","R2001657",20,24.539258611046,6.7203428706,NA,NA,17,4.56391081802,21.7271386991669,NA
"12428","R2001658",18,404.574542588136,374.5135368507,NA,NA,18,372.144062192013,22.5295088430525,NA
"12429","R2001659",19,199.11727261211,179.9324487001,NA,NA,17,178.79735753314,22.4419335302081,NA
"12430","R2001660",21,23.081976113831,6.7365322378,NA,NA,17,4.2345221373,21.4643476943911,NA
"12431","R2001661",27,107.432814717915,87.5935040377,NA,NA,26,83.5119509561,22.5417493830416,NA
"12432","R2001662",21,21.539395200831,0.9201062075,NA,NA,19,6.156496890462,21.8422368195571,NA
"12433","R2001663",19,49.402521027477,9.6301662479,NA,NA,17,13.376032152678,21.7995305179221,NA
"12434","R2001664",26,28.105782571106,11.1450643058,NA,NA,22,9.1976397059,22.4477980846034,NA
"12435","R2001665",13,15.03271407641,3.3596670792,NA,NA,11,7.026833396642,21.6597538595094,NA
"12436","R2001666",20,23.920558985552,5.0780003452,NA,NA,19,3.256290347708,21.9182841162176,NA
"12437","R2001667",18,54.220476899076,11.8107223818,NA,NA,16,4.77972429142,21.2634786639302,NA
"12438","R2001668",26,84.264966445286,65.918290525,NA,NA,25,58.00112238756,22.9778349743604,NA
"12439","R2001669",25,131.810260197624,22.6696232666,NA,NA,25,15.89302024848,22.5381641734969,NA
"12440","R2001670",17,11.61464993113,0.3366724971,NA,NA,16,0.96074480213,22.6066825842996,NA
"12441","R2001671",35,51.693449578763,20.7158248154,NA,NA,29,7.71493102937,22.6569639500541,NA
"12442","R2001672",21,38.134144531394,9.4636212867,NA,NA,18,9.669502556874,23.1601089616985,NA
"12443","R2001673",19,4.160386302949,0.5351175296,NA,NA,17,0.996409680224,23.7570545913465,NA
"12444","R2001674",20,6.371459735016,0.1567393281,NA,NA,17,0.69834718564,23.5393402256506,NA
"12445","R2001675",19,14.923892794829,3.6886311701,NA,NA,16,1.12723712479,22.3277008540171,NA
"12446","R2001676",24,47.819386667154,26.9455079683,NA,NA,19,1.48790003685,22.52603974615,NA
"12447","R2001677",29,38.725529198492,4.9659143405,NA,NA,24,16.25336258932,23.3804582407238,NA
"12448","R2001678",17,31.606271654237,1.2244483103,NA,NA,15,6.10969288804,23.2097777632032,NA
"12449","R2001679",27,61.301023076873,13.41991495358,NA,NA,23,6.380383780242,23.1434647944767,NA
"12450","R2001680",22,58.181405582954,15.9082148266,NA,NA,20,32.9015525873,22.7911700943976,NA
"12451","R2001681",19,66.109984156332,27.1307740578,NA,NA,15,21.400835433,22.47187606313,NA
"12452","R2001682",28,183.959716948016,140.3745530348,NA,NA,24,102.05238695884,23.4404063963934,NA
"12453","R2001683",25,103.838444989458,28.4238498698,NA,NA,23,30.6174827726,22.2432902795938,NA
"12454","R2001684",11,4.103960357886,1.6264552876,NA,NA,8,2.701568021582,21.5869684299729,NA
"12455","R2001685",20,4.540614668008,1.4599627396,NA,NA,17,1.435918567196,22.6368904235896,NA
"12456","R2001686",17,18.018657634778,7.00299333416,NA,NA,16,11.663152747916,23.7477164265699,NA
"12457","R2001687",10,10.515752438422,7.07255453996,NA,NA,8,6.81563958834,22.9742268742548,NA
"12458","R2001688",23,11.403824104194,2.8927088492,NA,NA,21,4.072916823102,22.5357506227875,NA
"12459","R2001689",22,9.530029133145,0.8690496206,NA,NA,21,3.4412406959,22.2473485046876,NA
"12460","R2001690",32,827.527406682875,760.2662640145,NA,NA,27,230.3180058891,21.9922968431535,NA
"12461","R2001691",29,163.944173264971,152.198090132,NA,NA,24,148.06065820341,22.7182361674105,NA
"12462","R2001692",26,197.03019845361,46.1999675973,NA,NA,21,38.2554728281,22.2575132840078,NA
"12463","R2001693",24,195.92767307638,168.7568121993,NA,NA,22,166.43862012168,21.7455891989964,NA
"12464","R2001694",14,7.124170546345,1.8232451347,NA,NA,12,2.55637239552,22.0617895753984,NA
